,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
641,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,ctla-4,protein,p16410,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10055096'],['nan'],1,0.1,40,1,40.1
640,immunity,biological process,go:0006955,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8410010'],['nan'],1,0.1,40,1,40.1
638,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,tlr2,protein,o60603,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
637,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,til,protein,q15399,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6562702'],['nan'],1,0.1,40,1,40.1
634,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pd-l2,protein,q9bq51,nan,nan,i,['nan'],['nan'],['pmc5837988'],['nan'],1,0.1,40,1,40.1
681,killer,protein,o14763,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8530183'],['nan'],1,0.1,40,1,40.1
632,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ctla-4,protein,p16410,nan,nan,i,['nan'],['nan'],['pmc4810120'],['nan'],1,0.1,40,1,40.1
631,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,b7h3,protein,q5zpr3,nan,nan,i,['nan'],['nan'],['pmc10354409'],['nan'],1,0.1,40,1,40.1
630,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9249670'],['nan'],1,0.1,40,1,40.1
629,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,icos,protein,q9y6w8,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7215892'],['nan'],1,0.1,40,1,40.1
628,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,gm-csf,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9249670'],['nan'],1,0.1,40,1,40.1
627,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,cytotoxic t-lymphocyte-associated protein 4,protein,p16410,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7727716'],['nan'],1,0.1,40,1,40.1
626,immune response,biological process,go:0006955,nan,nan,nan,nan,nan,cd70,protein,p32970,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8753449'],['nan'],1,0.1,40,1,40.1
623,il6,protein,p05231,nan,nan,nan,nan,nan,il1ra,protein,p14778,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8437938'],['nan'],1,0.1,40,1,40.1
622,il6,protein,p05231,nan,nan,nan,nan,nan,hey1,protein,q9y5j3,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6984804'],['nan'],1,0.1,40,1,40.1
647,inflammation,biological process,go:0006954,nan,nan,nan,nan,nan,gal-9,protein,o00182,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8391477'],['nan'],1,0.1,40,1,40.1
648,inflammation,biological process,go:0006954,nan,nan,nan,nan,nan,il6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9372572'],['nan'],1,0.1,40,1,40.1
649,inflammation,biological process,go:0006954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p2x7,protein,q99572,nan,nan,i,['nan'],['nan'],['pmc9905824'],['nan'],1,0.1,40,1,40.1
650,inflammation,biological process,go:0006954,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7872024'],['nan'],1,0.1,40,1,40.1
680,killer,protein,o14763,nan,nan,nan,nan,nan,cd94,protein,q13241,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7341825'],['nan'],1,0.1,40,1,40.1
679,ki67,other,uaz4b693637,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9105926'],['nan'],1,0.1,40,1,40.1
678,kcnn4,protein,o15554,nan,nan,nan,nan,nan,potassium,chemical,813,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8632331'],['nan'],1,0.1,40,1,40.1
677,junb,protein,p17275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,jun,other,jun_family.t,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
673,jak2,protein,o60674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,lestaurtinib,chemical,126565,nan,nan,i,['nan'],['nan'],['pmc9841868'],['nan'],1,0.1,40,1,40.1
670,isa,protein,p27216,nan,nan,nan,nan,nan,p53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8297441'],['nan'],1,0.1,40,1,40.1
669,irf4,protein,q15306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,jun,other,jun_family.t,nan,nan,i,['nan'],['nan'],['pmc9973402'],['nan'],1,0.1,40,1,40.1
668,irf3,protein,q14653,nan,nan,nan,nan,nan,tbk1,protein,q9uhd2.p,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9098815'],['nan'],1,0.1,40,1,40.1
665,ip-10,protein,p02778,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6804784'],['nan'],1,0.1,40,1,40.1
664,ip-10,protein,p02778,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6804784'],['nan'],1,0.1,40,1,40.1
659,interferon-gamma,protein,p01579,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9872249'],['nan'],1,0.1,40,1,40.1
658,interferon-gamma,protein,p01579,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
657,interferon-gamma,protein,p01579,nan,nan,nan,nan,nan,cd6,protein,p30203,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6328988'],['nan'],1,0.1,40,1,40.1
656,interferon-gamma,protein,p01579,nan,nan,nan,nan,nan,cd5,protein,p06127,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
655,interferon gamma,protein,p01579,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6300726'],['nan'],1,0.1,40,1,40.1
654,insulin receptor,protein,p06213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atm,protein,q13315,nan,nan,i,['nan'],['nan'],['pmc10000606'],['nan'],1,0.1,40,1,40.1
653,inos,protein,p35228,nan,nan,nan,nan,nan,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7761500'],['nan'],1,0.1,40,1,40.1
652,inos,protein,p35228,nan,nan,nan,nan,nan,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7349474'],['nan'],1,0.1,40,1,40.1
651,innate immune response,biological process,go:0045087,nan,nan,nan,nan,nan,cgas,protein,q8n884,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7745059'],['nan'],1,0.1,40,1,40.1
698,li,protein,p22735,nan,nan,nan,nan,nan,tp53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7213909'],['nan'],1,0.1,40,1,40.1
794,pd-l2,protein,q9bq51,nan,nan,nan,nan,nan,granulocyte-macrophage colony-stimulating factor,protein,p04141,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6140403'],['nan'],1,0.1,40,1,40.1
700,lyn,protein,p07948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dasatinib,chemical,3062316,nan,nan,i,['nan'],['nan'],['pmc10000606'],['nan'],1,0.1,40,1,40.1
830,ror1,protein,p35398,nan,nan,nan,nan,nan,cd40l,protein,p29965,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10010331'],['nan'],1,0.1,40,1,40.1
867,stat5b,protein,p51692,nan,nan,nan,nan,nan,il-21,protein,q9gzx6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8220804'],['nan'],1,0.1,40,1,40.1
870,sup,protein,p60880,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9313125'],['nan'],1,0.1,40,1,40.1
875,t cell proliferation,biological process,go:0042098,nan,nan,nan,nan,nan,light,protein,o43557,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6509561'],['nan'],1,0.1,40,1,40.1
876,t-bet,protein,q9ul17,nan,nan,nan,nan,nan,cd226,protein,q15762,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9807865'],['nan'],1,0.1,40,1,40.1
878,t-bet,protein,q9ul17,nan,nan,nan,nan,nan,gata-3,protein,p23771,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6021366'],['nan'],1,0.1,40,1,40.1
879,t-cell activation,biological process,go:0042110,nan,nan,nan,nan,nan,cd26,protein,p27487,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10453178'],['nan'],1,0.1,40,1,40.1
881,t-cell activation,biological process,go:0042110,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8948246'],['nan'],1,0.1,40,1,40.1
882,t-cell activation,biological process,go:0042110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,i,['nan'],['nan'],['pmc9101510'],['nan'],1,0.1,40,1,40.1
890,tcf-1,protein,p20823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tox,protein,o94900.t,nan,nan,i,['nan'],['nan'],['pmc8218695'],['nan'],1,0.1,40,1,40.1
891,tcf1,protein,p20823,nan,nan,nan,nan,nan,nr4a3,protein,q92570,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10257143'],['nan'],1,0.1,40,1,40.1
892,tcf7,protein,p36402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,prdm1,protein,o75626,nan,nan,i,['nan'],['nan'],['pmc10257143'],['nan'],1,0.1,40,1,40.1
893,telomerase reverse transcriptase,protein,o14746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bmi1,protein,p35226,nan,nan,i,['nan'],['nan'],['pmc6984804'],['nan'],1,0.1,40,1,40.1
894,th1,protein,q8ixh7,nan,nan,nan,nan,nan,4-1bb,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc5751546'],['nan'],1,0.1,40,1,40.1
895,th1,protein,q8ixh7,nan,nan,nan,nan,nan,cd137,protein,q07011,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7872024'],['nan'],1,0.1,40,1,40.1
897,th1,protein,q8ixh7,nan,nan,nan,nan,nan,cd30,protein,p28908,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8773791'],['nan'],1,0.1,40,1,40.1
898,th1,protein,q8ixh7,nan,nan,nan,nan,nan,cd4,protein,p01730,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc4746098'],['nan'],1,0.1,40,1,40.1
899,th1,protein,q8ixh7,nan,nan,nan,nan,nan,gal-9,protein,o00182,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8391477'],['nan'],1,0.1,40,1,40.1
865,stat5b,protein,p51692,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8220804'],['nan'],1,0.1,40,1,40.1
860,stat4,protein,q14765,nan,nan,nan,nan,nan,il37,protein,q9nzh6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7884049'],['nan'],1,0.1,40,1,40.1
856,stat3,protein,p40763,nan,nan,nan,nan,nan,hes1,protein,a0a0b4j2d5,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6984804'],['nan'],1,0.1,40,1,40.1
841,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,her2,protein,p04626,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10044396'],['nan'],1,0.1,40,1,40.1
834,siglec5,protein,o15389,nan,nan,nan,nan,nan,interleukin-8,protein,p10145,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10246440'],['nan'],1,0.1,40,1,40.1
835,signal transducer and activator of transcription 1,protein,p42224,nan,nan,nan,nan,nan,il-21,protein,q9gzx6,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8220804'],['nan'],1,0.1,40,1,40.1
836,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,april,protein,o75888,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9237814'],['nan'],1,0.1,40,1,40.1
837,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,baff,protein,q9y275,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9237814'],['nan'],1,0.1,40,1,40.1
838,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9237814'],['nan'],1,0.1,40,1,40.1
839,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,cd38,protein,p28907,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9814974'],['nan'],1,0.1,40,1,40.1
840,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,erbb2,protein,p04626,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10014562'],['nan'],1,0.1,40,1,40.1
842,signal transduction,biological process,go:0007165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,car,protein,p36575,nan,nan,i,['nan'],['nan'],['pmc9649996'],['nan'],1,0.1,40,1,40.1
854,src,protein,p12931,nan,nan,nan,nan,nan,wnt3a,protein,p56704,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9048543'],['nan'],1,0.1,40,1,40.1
843,signal transduction pathways,biological process,go:0007165,nan,nan,nan,nan,nan,cd70,protein,p32970,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10259078'],['nan'],1,0.1,40,1,40.1
845,signaling pathway,biological process,go:0007165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,april,protein,o75888,nan,nan,i,['nan'],['nan'],['pmc7226350'],['nan'],1,0.1,40,1,40.1
849,slamf7,protein,q9nq25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ikzf1,protein,q13422,nan,nan,i,['nan'],['nan'],['pmc8657018'],['nan'],1,0.1,40,1,40.1
850,slc7a11,protein,q9upy5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nrf2,protein,q16236,nan,nan,i,['nan'],['nan'],['pmc8191503'],['nan'],1,0.1,40,1,40.1
851,slc7a11,protein,q9upy5,nan,nan,nan,nan,nan,p53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8191503'],['nan'],1,0.1,40,1,40.1
852,snail family transcriptional repressor 2,protein,o43623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hey1,protein,q9y5j3,nan,nan,i,['nan'],['nan'],['pmc6984804'],['nan'],1,0.1,40,1,40.1
853,sorafenib,chemical,216239,nan,nan,nan,nan,nan,igf-ir,protein,p08069,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9048543'],['nan'],1,0.1,40,1,40.1
902,th1,protein,q8ixh7,nan,nan,nan,nan,nan,il10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8018158'],['nan'],1,0.1,40,1,40.1
903,th1,protein,q8ixh7,nan,nan,nan,nan,nan,tim-3,protein,q8tdq0,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7920435'],['nan'],1,0.1,40,1,40.1
904,th1,protein,q8ixh7,nan,nan,nan,nan,nan,tlr2,protein,o60603,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
944,translation initiation,biological process,go:0006413,nan,nan,nan,nan,nan,eif3,protein,q14152,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8758144'],['nan'],1,0.1,40,1,40.1
934,tp53,protein,p04637,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9745195'],['nan'],1,0.1,40,1,40.1
936,traf6,protein,q9y4k3,nan,nan,nan,nan,nan,tumor necrosis factor,protein,p01375,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
937,trail,protein,p50591,nan,nan,nan,nan,nan,fas ligand,protein,p48023,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7174069'],['nan'],1,0.1,40,1,40.1
938,trail,protein,p50591,nan,nan,nan,nan,nan,fasl,protein,p48023,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8936073'],['nan'],1,0.1,40,1,40.1
939,trail,protein,p50591,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6343266'],['nan'],1,0.1,40,1,40.1
942,transcription,biological process,go:0006351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,rna polymerase ii subunit a,protein,p24928,nan,nan,i,['nan'],['nan'],['pmc9820921'],['nan'],1,0.1,40,1,40.1
943,transformed follicular lymphoma,protein,a2a288,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8428364'],['nan'],1,0.1,40,1,40.1
945,tumor necrosis factor,protein,p01375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ril,protein,p50479,nan,nan,i,['nan'],['nan'],['pmc7884049'],['nan'],1,0.1,40,1,40.1
930,tnf-alpha,protein,p01375,nan,nan,nan,nan,nan,cd27,protein,p26842,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9868136'],['nan'],1,0.1,40,1,40.1
946,tumor necrosis factor,protein,p01375,nan,nan,nan,nan,nan,tigit,protein,q495a1,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9807865'],['nan'],1,0.1,40,1,40.1
951,ulbp1,protein,q9bzm6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nkg2d,protein,p26718.t,nan,nan,i,['nan'],['nan'],['pmc10323088'],['nan'],1,0.1,40,1,40.1
952,ulbp2,protein,q9bzm5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cse,protein,p11166,nan,nan,i,['nan'],['nan'],['pmc7728592'],['nan'],1,0.1,40,1,40.1
953,ulbp2,protein,q9bzm5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nkg2d,protein,p26718.t,nan,nan,i,['nan'],['nan'],['pmc10323088'],['nan'],1,0.1,40,1,40.1
957,vwf,protein,p04275,nan,nan,nan,nan,nan,adamts13,protein,q76lx8,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9226391'],['nan'],1,0.1,40,1,40.1
958,wisp2,protein,o76076,nan,nan,nan,nan,nan,wnt3a,protein,p56704.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9048543'],['nan'],1,0.1,40,1,40.1
959,wnt1,protein,p04628,nan,nan,nan,nan,nan,wnt3a,protein,p56704.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9048543'],['nan'],1,0.1,40,1,40.1
933,toll-like receptor 7,protein,q9nyk1,nan,nan,nan,nan,nan,smac,protein,q9nr28,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9098815'],['nan'],1,0.1,40,1,40.1
929,tnf,protein,p01375,nan,nan,nan,nan,nan,ox40l,protein,p23510,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8091475'],['nan'],1,0.1,40,1,40.1
905,th1-,protein,q8ixh7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gal-9,protein,o00182,nan,nan,i,['nan'],['nan'],['pmc8391477'],['nan'],1,0.1,40,1,40.1
917,tissue factor,protein,p13726,nan,nan,nan,nan,nan,cd40l,protein,p29965,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9226391'],['nan'],1,0.1,40,1,40.1
906,tigit,protein,q495a1,nan,nan,nan,nan,nan,car-t,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10287952'],['nan'],1,0.1,40,1,40.1
907,tigit,protein,q495a1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd73,protein,p21589,nan,nan,i,['nan'],['nan'],['pmc8218695'],['nan'],1,0.1,40,1,40.1
908,tigit,protein,q495a1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pvrl2,protein,q92692,nan,nan,i,['nan'],['nan'],['pmc8218695'],['nan'],1,0.1,40,1,40.1
909,til,protein,q15399,nan,nan,nan,nan,nan,cx3cr1,protein,p49238,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10105289'],['nan'],1,0.1,40,1,40.1
910,til,protein,q15399,nan,nan,nan,nan,nan,il-10,protein,p22301,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6658873'],['nan'],1,0.1,40,1,40.1
914,tim-3,protein,q8tdq0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,i,['nan'],['nan'],['pmc9961031'],['nan'],1,0.1,40,1,40.1
915,tim-3,protein,q8tdq0,nan,nan,nan,nan,nan,pd-l1,protein,q9nzq7,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7761500'],['nan'],1,0.1,40,1,40.1
918,tlr2 signaling pathway,biological process,go:0034134,nan,nan,nan,nan,nan,tlr2,protein,o60603,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8606765'],['nan'],1,0.1,40,1,40.1
927,tnf,protein,p01375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tigit,protein,q495a1,nan,nan,i,['nan'],['nan'],['pmc9807865'],['nan'],1,0.1,40,1,40.1
919,tlr3,protein,o15455,nan,nan,nan,nan,nan,protein kinase r,protein,p19525,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8130796'],['nan'],1,0.1,40,1,40.1
920,tmd,protein,q8wz42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,std,protein,p43403,nan,nan,i,['nan'],['nan'],['pmc7957710'],['nan'],1,0.1,40,1,40.1
921,tnf,protein,p01375,nan,nan,nan,nan,nan,bcma,protein,q02223,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9401500'],['nan'],1,0.1,40,1,40.1
922,tnf,protein,p01375,nan,nan,nan,nan,nan,cd33,protein,p20138,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8764454'],['nan'],1,0.1,40,1,40.1
923,tnf,protein,p01375,nan,nan,nan,nan,nan,cd40,protein,p25942,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8410039'],['nan'],1,0.1,40,1,40.1
924,tnf,protein,p01375,nan,nan,nan,nan,nan,cd96,protein,p40200,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9856660'],['nan'],1,0.1,40,1,40.1
925,tnf,protein,p01375,nan,nan,nan,nan,nan,muc1,protein,p15941,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7211288'],['nan'],1,0.1,40,1,40.1
831,sectm1,protein,q8wvn6,nan,nan,nan,nan,nan,cd7,protein,p09564,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc10320215'],['nan'],1,0.1,40,1,40.1
828,rim,protein,q86ur5,nan,nan,nan,nan,nan,albumin,protein,p02768,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6357218'],['nan'],1,0.1,40,1,40.1
701,mage-a12,protein,p43365,nan,nan,nan,nan,nan,mage-a3,protein,p43357,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7449295'],['nan'],1,0.1,40,1,40.1
827,rig-i,protein,o95786,nan,nan,nan,nan,nan,pkr,protein,p19525,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8130796'],['nan'],1,0.1,40,1,40.1
742,nis,protein,q92911,nan,nan,nan,nan,nan,cd19,protein,p15391,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9280998'],['nan'],1,0.1,40,1,40.1
743,nitrogen,chemical,947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,fpp,protein,p35548,nan,nan,i,['nan'],['nan'],['pmc8396358'],['nan'],1,0.1,40,1,40.1
744,nkg2a,protein,p26715,nan,nan,nan,nan,nan,cart,protein,q16568,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8227123'],['nan'],1,0.1,40,1,40.1
746,nkg2d,protein,p26718,nan,nan,nan,nan,nan,cd22,protein,p20273,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8864095'],['nan'],1,0.1,40,1,40.1
748,nkg2d,protein,p26718,nan,nan,nan,nan,nan,gal-9,protein,o00182,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc8391477'],['nan'],1,0.1,40,1,40.1
749,nkg2d,protein,p26718,nan,nan,nan,nan,nan,il-15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc6343266'],['nan'],1,0.1,40,1,40.1
750,nkg2d,protein,p26718,nan,nan,nan,nan,nan,il-7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc7409228'],['nan'],1,0.1,40,1,40.1
751,nkg2d,protein,p26718,nan,nan,nan,nan,nan,il15,protein,p40933,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9599140'],['nan'],1,0.1,40,1,40.1
753,nkg2d,protein,p26718,nan,nan,nan,nan,nan,il7,protein,p13232,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['nan'],['pmc9599140'],['nan'],1,0.1,40,1,40.1
756,nkg2d,protein,p26718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cd73,protein,p21589,nan,nan,i,['nan'],['nan'],['pmc8887605'],['nan'],1,0.1,40,1,40.1
